"","USDA_code","func","plot","year","abund","is_veg","USDA_name","Weber_family","category","orig_cluster","class_3"
"18921","TRNA2","Cushion","10",1997,0,1,"Trifolium nanum","Fabaceae","vascular","FF","FF"
"18922","TRNA2","Cushion","10",2008,0,1,"Trifolium nanum","Fabaceae","vascular","FF","FF"
"18923","TRNA2","Cushion","40",1989,0,1,"Trifolium nanum","Fabaceae","vascular","DM","DM"
"18924","TRNA2","Cushion","10",2014,0,1,"Trifolium nanum","Fabaceae","vascular","FF","FF"
"18925","TRNA2","Cushion","10",2012,0,1,"Trifolium nanum","Fabaceae","vascular","FF","FF"
"18926","TRNA2","Cushion","40",2014,0,1,"Trifolium nanum","Fabaceae","vascular","DM","DM"
"18927","TRNA2","Cushion","40",2010,3,1,"Trifolium nanum","Fabaceae","vascular","DM","DM"
"18928","TRNA2","Cushion","40",1995,2,1,"Trifolium nanum","Fabaceae","vascular","DM","DM"
"18929","TRNA2","Cushion","40",1997,2,1,"Trifolium nanum","Fabaceae","vascular","DM","DM"
"18930","TRNA2","Cushion","10",1995,0,1,"Trifolium nanum","Fabaceae","vascular","FF","FF"
"18931","TRNA2","Cushion","40",2008,0,1,"Trifolium nanum","Fabaceae","vascular","DM","DM"
"18932","TRNA2","Cushion","10",1990,0,1,"Trifolium nanum","Fabaceae","vascular","FF","FF"
"18933","TRNA2","Cushion","10",2011,0,1,"Trifolium nanum","Fabaceae","vascular","FF","FF"
"18934","TRNA2","Cushion","10",1989,0,1,"Trifolium nanum","Fabaceae","vascular","FF","FF"
"18935","TRNA2","Cushion","40",2013,0,1,"Trifolium nanum","Fabaceae","vascular","DM","DM"
"18936","TRNA2","Cushion","40",2012,4,1,"Trifolium nanum","Fabaceae","vascular","DM","DM"
"18937","TRNA2","Cushion","10",2006,1,1,"Trifolium nanum","Fabaceae","vascular","FF","FF"
"18938","TRNA2","Cushion","10",2010,0,1,"Trifolium nanum","Fabaceae","vascular","FF","FF"
"18939","TRNA2","Cushion","40",2011,4,1,"Trifolium nanum","Fabaceae","vascular","DM","DM"
"18940","TRNA2","Cushion","10",2013,0,1,"Trifolium nanum","Fabaceae","vascular","FF","FF"
"18941","TRNA2","Cushion","40",1990,2,1,"Trifolium nanum","Fabaceae","vascular","DM","DM"
"18942","TRNA2","Cushion","40",2006,2,1,"Trifolium nanum","Fabaceae","vascular","DM","DM"
"18943","TRPAP","Legume","79",2011,20,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18944","TRPAP","Legume","43",2013,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18945","TRPAP","Legume","31",2006,35,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18946","TRPAP","Legume","74",1989,29,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18947","TRPAP","Legume","11",2011,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18948","TRPAP","Legume","72",1997,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18949","TRPAP","Legume","4",1995,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18950","TRPAP","Legume","57",2006,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"18951","TRPAP","Legume","2",1995,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18952","TRPAP","Legume","24",2014,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18953","TRPAP","Legume","43",1989,13,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18954","TRPAP","Legume","72",1989,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18955","TRPAP","Legume","51",1990,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"18956","TRPAP","Legume","7",2010,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"18957","TRPAP","Legume","68",2011,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"18958","TRPAP","Legume","67",1997,13,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18959","TRPAP","Legume","21",1997,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18960","TRPAP","Legume","52",1990,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18961","TRPAP","Legume","17",2008,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18962","TRPAP","Legume","49",1990,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18963","TRPAP","Legume","22",1995,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18964","TRPAP","Legume","47",2014,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"18965","TRPAP","Legume","60",1990,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18966","TRPAP","Legume","59",1995,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"18967","TRPAP","Legume","8",1990,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18968","TRPAP","Legume","57",2010,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"18969","TRPAP","Legume","79",2006,18,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18970","TRPAP","Legume","74",2013,25,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18971","TRPAP","Legume","31",2013,27,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18972","TRPAP","Legume","72",1995,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18973","TRPAP","Legume","74",1990,23,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18974","TRPAP","Legume","62",1995,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18975","TRPAP","Legume","68",2013,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"18976","TRPAP","Legume","17",1997,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18977","TRPAP","Legume","31",1989,28,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18978","TRPAP","Legume","38",1989,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"18979","TRPAP","Legume","24",2011,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18980","TRPAP","Legume","26",1989,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18981","TRPAP","Legume","17",2010,11,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18982","TRPAP","Legume","37",2008,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","ST","ST"
"18983","TRPAP","Legume","51",2013,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"18984","TRPAP","Legume","2",2010,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18985","TRPAP","Legume","74",1995,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18986","TRPAP","Legume","21",2006,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18987","TRPAP","Legume","62",2008,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18988","TRPAP","Legume","28",1997,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"18989","TRPAP","Legume","14",2014,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18990","TRPAP","Legume","59",1989,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"18991","TRPAP","Legume","501",1989,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"18992","TRPAP","Legume","26",2014,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18993","TRPAP","Legume","27",2012,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18994","TRPAP","Legume","44",2006,47,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18995","TRPAP","Legume","44",1990,60,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18996","TRPAP","Legume","6",2006,19,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18997","TRPAP","Legume","62",2006,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"18998","TRPAP","Legume","49",1997,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"18999","TRPAP","Legume","19",2006,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19000","TRPAP","Legume","53",2006,17,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19001","TRPAP","Legume","11",1995,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19002","TRPAP","Legume","22",1997,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19003","TRPAP","Legume","30",2013,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19004","TRPAP","Legume","46",2014,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19005","TRPAP","Legume","66",2014,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-CAPY3","SB"
"19006","TRPAP","Legume","60",2012,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19007","TRPAP","Legume","47",2008,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19008","TRPAP","Legume","501",2008,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19009","TRPAP","Legume","33",1997,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19010","TRPAP","Legume","15",2013,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19011","TRPAP","Legume","53",2010,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19012","TRPAP","Legume","28",2010,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19013","TRPAP","Legume","69",2006,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19014","TRPAP","Legume","15",2012,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19015","TRPAP","Legume","80",2012,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19016","TRPAP","Legume","5",1990,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB","SB"
"19017","TRPAP","Legume","24",2012,12,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19018","TRPAP","Legume","49",2006,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19019","TRPAP","Legume","30",1990,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19020","TRPAP","Legume","11",2012,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19021","TRPAP","Legume","79",2013,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19022","TRPAP","Legume","57",1995,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19023","TRPAP","Legume","47",2011,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19024","TRPAP","Legume","15",2010,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19025","TRPAP","Legume","49",2014,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19026","TRPAP","Legume","19",2012,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19027","TRPAP","Legume","28",1990,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19028","TRPAP","Legume","69",2008,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19029","TRPAP","Legume","61",2008,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19030","TRPAP","Legume","4",2014,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19031","TRPAP","Legume","73",2010,23,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19032","TRPAP","Legume","21",2010,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19033","TRPAP","Legume","61",2014,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19034","TRPAP","Legume","45",1995,17,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19035","TRPAP","Legume","3",1997,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19036","TRPAP","Legume","28",2011,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19037","TRPAP","Legume","44",1997,18,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19038","TRPAP","Legume","34",2008,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19039","TRPAP","Legume","24",2010,13,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19040","TRPAP","Legume","601",2014,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19041","TRPAP","Legume","74",2008,23,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19042","TRPAP","Legume","67",2006,14,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19043","TRPAP","Legume","53",1990,22,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19044","TRPAP","Legume","79",2014,11,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19045","TRPAP","Legume","11",2010,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19046","TRPAP","Legume","46",2010,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19047","TRPAP","Legume","16",1995,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19048","TRPAP","Legume","26",2013,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19049","TRPAP","Legume","49",2008,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19050","TRPAP","Legume","60",2013,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19051","TRPAP","Legume","23",1990,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19052","TRPAP","Legume","47",2013,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19053","TRPAP","Legume","53",1989,12,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19054","TRPAP","Legume","49",1995,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19055","TRPAP","Legume","72",2008,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19056","TRPAP","Legume","67",2008,12,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19057","TRPAP","Legume","68",1995,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19058","TRPAP","Legume","22",2010,19,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19059","TRPAP","Legume","501",2012,11,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19060","TRPAP","Legume","52",1995,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19061","TRPAP","Legume","43",1997,13,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19062","TRPAP","Legume","44",1989,52,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19063","TRPAP","Legume","38",2011,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19064","TRPAP","Legume","14",1995,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19065","TRPAP","Legume","19",1997,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19066","TRPAP","Legume","601",1989,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19067","TRPAP","Legume","34",2013,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19068","TRPAP","Legume","14",2013,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19069","TRPAP","Legume","69",2010,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19070","TRPAP","Legume","52",2011,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19071","TRPAP","Legume","14",1990,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19072","TRPAP","Legume","43",2012,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19073","TRPAP","Legume","52",2014,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19074","TRPAP","Legume","52",2010,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19075","TRPAP","Legume","69",1990,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19076","TRPAP","Legume","37",2012,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","ST","ST"
"19077","TRPAP","Legume","66",2012,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-CAPY3","SB"
"19078","TRPAP","Legume","23",2008,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19079","TRPAP","Legume","57",2013,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19080","TRPAP","Legume","22",1990,21,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19081","TRPAP","Legume","8",2008,25,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19082","TRPAP","Legume","3",2013,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19083","TRPAP","Legume","19",1989,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19084","TRPAP","Legume","62",2012,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19085","TRPAP","Legume","24",1990,24,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19086","TRPAP","Legume","26",2011,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19087","TRPAP","Legume","22",1989,23,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19088","TRPAP","Legume","5",2011,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB","SB"
"19089","TRPAP","Legume","8",2012,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19090","TRPAP","Legume","46",1995,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19091","TRPAP","Legume","33",2006,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19092","TRPAP","Legume","7",1990,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19093","TRPAP","Legume","57",2008,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19094","TRPAP","Legume","12",2006,19,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19095","TRPAP","Legume","44",2008,28,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19096","TRPAP","Legume","3",2008,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19097","TRPAP","Legume","73",1990,31,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19098","TRPAP","Legume","68",1997,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19099","TRPAP","Legume","5",2014,19,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB","SB"
"19100","TRPAP","Legume","12",2008,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19101","TRPAP","Legume","3",2011,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19102","TRPAP","Legume","14",2006,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19103","TRPAP","Legume","33",2008,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19104","TRPAP","Legume","38",2014,14,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19105","TRPAP","Legume","11",1997,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19106","TRPAP","Legume","17",1995,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19107","TRPAP","Legume","66",2006,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-CAPY3","SB"
"19108","TRPAP","Legume","45",1990,21,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19109","TRPAP","Legume","30",2014,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19110","TRPAP","Legume","62",1997,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19111","TRPAP","Legume","19",2011,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19112","TRPAP","Legume","46",1990,23,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19113","TRPAP","Legume","12",2012,17,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19114","TRPAP","Legume","33",1989,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19115","TRPAP","Legume","31",2012,18,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19116","TRPAP","Legume","73",1989,19,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19117","TRPAP","Legume","4",2008,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19118","TRPAP","Legume","12",1989,16,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19119","TRPAP","Legume","31",1990,36,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19120","TRPAP","Legume","38",1997,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19121","TRPAP","Legume","5",2006,11,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB","SB"
"19122","TRPAP","Legume","11",1990,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19123","TRPAP","Legume","64",2013,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19124","TRPAP","Legume","27",2010,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19125","TRPAP","Legume","24",2006,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19126","TRPAP","Legume","59",2012,11,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19127","TRPAP","Legume","16",2011,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19128","TRPAP","Legume","46",2011,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19129","TRPAP","Legume","33",1995,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19130","TRPAP","Legume","7",1997,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19131","TRPAP","Legume","59",2008,14,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19132","TRPAP","Legume","4",1989,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19133","TRPAP","Legume","53",2012,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19134","TRPAP","Legume","80",2008,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19135","TRPAP","Legume","19",1995,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19136","TRPAP","Legume","26",2006,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19137","TRPAP","Legume","69",2014,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19138","TRPAP","Legume","501",2006,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19139","TRPAP","Legume","34",1989,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19140","TRPAP","Legume","52",2006,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19141","TRPAP","Legume","30",1995,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19142","TRPAP","Legume","26",2010,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19143","TRPAP","Legume","33",2011,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19144","TRPAP","Legume","68",2006,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19145","TRPAP","Legume","47",1990,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19146","TRPAP","Legume","501",2013,14,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19147","TRPAP","Legume","73",1995,28,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19148","TRPAP","Legume","64",2010,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19149","TRPAP","Legume","46",2012,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19150","TRPAP","Legume","61",2006,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19151","TRPAP","Legume","51",2010,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19152","TRPAP","Legume","67",2012,17,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19153","TRPAP","Legume","37",2014,14,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","ST","ST"
"19154","TRPAP","Legume","15",2011,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19155","TRPAP","Legume","67",1995,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19156","TRPAP","Legume","47",1997,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19157","TRPAP","Legume","43",2006,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
