"SITE_ID","DATE","VARIABLE_UNITS","VARIABLE_NAME","VALUE","OBSERVATION_TYPE"
"13NW",2006,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","PLPA",1,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","PLPA",5,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","PLPA",5,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","PLPA",6.66666666666667,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","PLPA",0.2,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","PLPA",1,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","PLPA",1,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","PLPA",1,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","PLPA",5,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","PLPA",1,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","PLPA",5,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","PLPA",1,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","PLPA",1,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","PLPA",5,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","PLPA",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","POOL",1,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","POOL",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","POOL",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","POOL",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","POOL",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","POOL",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","POOL",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","POOL",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","POOL",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","POOL",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","POOL",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","POOL",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","POOL",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","POOL",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","POOL",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","POOL",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","POOL",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","POOL",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","POOL",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","POOL",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","POOL",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","POOL",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","POOL",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","POOL",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","POOL",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","POOL",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","POOL",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","POOL",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","POOL",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","POOL",1,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","POOL",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","POOL",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","POOL",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","POOL",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","PSLA",5,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","PSLA",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","PSTE",9,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","PSTE",10,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","PSTE",5,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","PSTE",1,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","PSTE",15,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","PSTE",5,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","PSTE",1,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","PSTE",10,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","PSTE",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","RACO",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","RACO",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","RACO",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","RACO",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","RACO",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","RACO",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","RACO",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","RACO",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","RACO",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","RACO",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","RACO",2.5,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","RACO",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","RACO",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","RACO",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","RACO",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","RACO",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","RACO",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","RACO",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","RACO",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","RACO",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","RACO",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","RACO",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","RACO",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","RACO",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","RACO",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","RACO",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","RACO",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","RACO",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","RACO",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","RACO",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","RACO",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","RACO",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","RACO",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","ROSA",0.5,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","ROSA",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","SAIB",30,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","SAIB",4.46666666666667,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","SAIB",7.5,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","SAIB",2.16666666666667,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","SAIB",40.5,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","SAIB",1.33333333333333,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","SAIB",10,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","SAIB",5.85714285714286,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","SAIB",6,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","SAIB",5.36363636363636,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","SAIB",7.63157894736842,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","SAIB",3.76666666666667,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","SAIB",4,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","SAIB",5,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","SAIB",2.53333333333333,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","SAIB",0.166666666666667,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","SAIB",5,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","SAIB",5,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","SAIB",3,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","SAIB",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","SAIB",0.166666666666667,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","SIHY",25,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","SIHY",5.5,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","SIHY",5.5,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","SIHY",25,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","SIHY",5,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","SIHY",0.166666666666667,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","SIHY",3.66666666666667,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","SIHY",5,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","SIHY",7.5,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","SIHY",30,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","SIHY",0.666666666666667,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","SIHY",3.77777777777778,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","SIHY",10,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","SIHY",10,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","SIHY",5.2,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","SIHY",3.8,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","SIHY",5,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","SIHY",12.5,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","SIHY",0.5,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","SIHY",3.4,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","SIHY",15,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","SIHY",7.14285714285714,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","SIHY",10,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","SIHY",5,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","SIHY",25,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","SIHY",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","SONU",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","SONU",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","SONU",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","SONU",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","SONU",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","SONU",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","SONU",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","SONU",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","SONU",0,"TAXON_COUNT"
