DATE,SITE_ID,VARIABLE_NAME,SCIENTIFIC_NAME,COARSE_GROUPING,VALUE
2015,NAPL,CRYP,Cryptopleura,UNDERSTORY ALGAE,0
2015,NAPL,CUPI,Cucumaria piperata,SESSILE INVERT,0
2015,NAPL,CUSP,Cucumaria,SESSILE INVERT,2.0847267142857144
2015,NAPL,CY,Corynactis californica,SESSILE INVERT,0.45229452857142854
2015,NAPL,CYOS,Stephanocystis osmundacea,UNDERSTORY ALGAE,15.387261905714286
2015,NAPL,CZ,Chondracanthus spinosus,UNDERSTORY ALGAE,0
2015,NAPL,DC,Diaperoforma californica,SESSILE INVERT,0.08614062
2015,NAPL,DIOR,Diopatra ornata,SESSILE INVERT,0.011627954285714285
2015,NAPL,DL,Desmarestia ligulata,UNDERSTORY ALGAE,0.9321428571428572
2015,NAPL,DOFE,Dodecaceria fewkesi,SESSILE INVERT,0
2015,NAPL,DP,Dictyota,UNDERSTORY ALGAE,0
2015,NAPL,DU,Dictyopteris undulata,UNDERSTORY ALGAE,0
2015,NAPL,EA,Eisenia arborea,UNDERSTORY ALGAE,0
2015,NAPL,EC,Corallinales,UNDERSTORY ALGAE,8.6625
2015,NAPL,ECB,Bryozoa,SESSILE INVERT,0.09060027571428571
2015,NAPL,EGME,Egregia menziesii,UNDERSTORY ALGAE,0
2015,NAPL,ER,Rhodophyta,UNDERSTORY ALGAE,0.05892857142857143
2015,NAPL,ES,Demospongiae,SESSILE INVERT,0.4887861142857143
2015,NAPL,EUCL,Euherdmania claviformis,SESSILE INVERT,0
2015,NAPL,EUPO,Eudistylia polymorpha,SESSILE INVERT,0.2511328
2015,NAPL,EUQU,Eupentacta quinquesemita,SESSILE INVERT,0
2015,NAPL,FASP,Gloiocladia,UNDERSTORY ALGAE,0
2015,NAPL,FB,Ectocarpaceae,UNDERSTORY ALGAE,0
2015,NAPL,FG,Chlorophyta,UNDERSTORY ALGAE,0
2015,NAPL,FR,Rhodophyta,UNDERSTORY ALGAE,0
2015,NAPL,FTHR,Ceramiales,UNDERSTORY ALGAE,0.125
2015,NAPL,GR,Gelidium robustum,UNDERSTORY ALGAE,0.4017857142857143
2015,NAPL,GS,Gracilaria,UNDERSTORY ALGAE,0
2015,NAPL,GYSP,Gymnogongrus,UNDERSTORY ALGAE,0
2015,NAPL,HAGL,Halosaccion glandiforme,UNDERSTORY ALGAE,0
2015,NAPL,HC,Acanthancora cyanocrypta,SESSILE INVERT,0
2015,NAPL,HIP,Primavelans mexicana,SESSILE INVERT,0
2015,NAPL,HPAC,Heteropora pacifica,SESSILE INVERT,0
2015,NAPL,IR,Iridaea,UNDERSTORY ALGAE,0
2015,NAPL,LAFA,Laminaria farlowii,UNDERSTORY ALGAE,16.923274285714285
2015,NAPL,LI,Lithothrix,UNDERSTORY ALGAE,0
2015,NAPL,LINU,Lissothuria nutriens,SESSILE INVERT,0
2015,NAPL,LNUT,Leucilla nuttingi,SESSILE INVERT,0
2015,NAPL,LOCH,Leptogorgia chilensis,SESSILE INVERT,0.0037251258571428573
2015,NAPL,LS,Laurencia,UNDERSTORY ALGAE,0
2015,NAPL,LX,Osmundea spectabilis,UNDERSTORY ALGAE,0
2015,NAPL,MC,Mytilus californianus,SESSILE INVERT,0
2015,NAPL,MISE,Metridium dianthus,SESSILE INVERT,0.017067714285714287
2015,NAPL,MT,Jellyella tuberculata,SESSILE INVERT,0
2015,NAPL,MUCA,Muricea californica,SESSILE INVERT,0
2015,NAPL,MUFR,Muricea fruticosa,SESSILE INVERT,0
2015,NAPL,NANDERSON,Nienburgia andersoniana,UNDERSTORY ALGAE,0
2015,NAPL,NEO,Agardhiella subulata,UNDERSTORY ALGAE,0
2015,NAPL,OBSP,Obelia,SESSILE INVERT,0
2015,NAPL,PA,Phragmatopoma californica,SESSILE INVERT,0
2015,NAPL,PAFI,Pachycerianthus fimbriatus,SESSILE INVERT,0
2015,NAPL,PAST,Paracyathus stearnsi,SESSILE INVERT,0.006022374285714285
2015,NAPL,PHOR,Phoronida,SESSILE INVERT,0
2015,NAPL,PHSE,Phycodrys setchellii,UNDERSTORY ALGAE,0
2015,NAPL,PHSP,Phyllactis,SESSILE INVERT,0
2015,NAPL,PHTO,Phyllospadix torreyi,UNDERSTORY ALGAE,0
2015,NAPL,PIEL,Pista elongata,SESSILE INVERT,0
2015,NAPL,PL,Prionitis lanceolata,UNDERSTORY ALGAE,0
2015,NAPL,PLAB,Phidolopora labiata,SESSILE INVERT,0
2015,NAPL,PLUM,Plumularia,SESSILE INVERT,0
2015,NAPL,POLA,Polyneura latissima,UNDERSTORY ALGAE,0
2015,NAPL,POPL,Polyclinum planum,SESSILE INVERT,0
2015,NAPL,PRSP,Prionitis linearis,UNDERSTORY ALGAE,0.30178571428571427
2015,NAPL,PRUB,Pachythyone rubra,SESSILE INVERT,0.007043256142857143
2015,NAPL,PTCA,Pterygophora californica,UNDERSTORY ALGAE,15.057440714285715
2015,NAPL,PYST,Pycnoclavella stanleyi,SESSILE INVERT,0
2015,NAPL,R,Rhodymenia californica,UNDERSTORY ALGAE,22.657142857142855
2015,NAPL,RAT,Rhodophyta,UNDERSTORY ALGAE,0.35892857142857143
2015,NAPL,SABW,Sabellidae,SESSILE INVERT,0.11789481428571429
2015,NAPL,SAFU,Sarcodiotheca furcata,UNDERSTORY ALGAE,0
2015,NAPL,SAHO,Sargassum horneri,UNDERSTORY ALGAE,0
2015,NAPL,SAMU,Sargassum muticum,UNDERSTORY ALGAE,0
2015,NAPL,SC,Spheciospongia confoederata,SESSILE INVERT,0
2015,NAPL,SCCA,Scinaia confusa,UNDERSTORY ALGAE,0
2015,NAPL,SE,Thylacodes squamigerus,SESSILE INVERT,0.005912115714285715
2015,NAPL,SELO,Scytosiphon lomentaria,UNDERSTORY ALGAE,0
2015,NAPL,ST,Salmacina tribranchiata,SESSILE INVERT,0
2015,NAPL,STIN,Stenogramma californica,UNDERSTORY ALGAE,0
2015,NAPL,STMO,Styela montereyensis,SESSILE INVERT,0.1437831
2015,NAPL,TALE,Taonia lennebackerae,UNDERSTORY ALGAE,0
2015,NAPL,TC,Thalamoporella californica,SESSILE INVERT,0.2256686942857143
2015,NAPL,TEAU,Tethya aurantium,SESSILE INVERT,4.003624714285714
2015,NAPL,UAB,Bryozoa,SESSILE INVERT,0
2015,NAPL,UIH,Hydroidolina,SESSILE INVERT,0.005254034285714285
2015,NAPL,UM,Arthropoda,SESSILE INVERT,0
2015,NAPL,UNAN,Anthozoa,SESSILE INVERT,0.06386066857142857
2015,NAPL,URLO,Urticina eques,SESSILE INVERT,15.108975
2015,NAPL,URPI,Urticina piscivora,SESSILE INVERT,0
2015,NAPL,UT,Chordata,SESSILE INVERT,0.40137049999999996
2015,NAPL,UV,Ulva,UNDERSTORY ALGAE,0
2015,NAPL,WASP,Watersipora subatra,SESSILE INVERT,0.017228121428571427
2015,SCDI,AB,Abietinaria,SESSILE INVERT,0
2015,SCDI,AL,Astrangia haimei,SESSILE INVERT,0.02121746
2015,SCDI,AMZO,Amphiroa beauvoisii,UNDERSTORY ALGAE,0
2015,SCDI,ANSP,Anthopleura,SESSILE INVERT,2.5686312
2015,SCDI,AR,Eudistoma psammion,SESSILE INVERT,0
2015,SCDI,ARUD,Discophyton rudyi,SESSILE INVERT,0.0026182725
2015,SCDI,AS,Aglaophenia,SESSILE INVERT,0
2015,SCDI,ATM,Amphipoda,SESSILE INVERT,0
2015,SCDI,AU,Acrosorium ciliolatum,UNDERSTORY ALGAE,0
2015,SCDI,BA,Megabalanus californicus,SESSILE INVERT,0.5159547
2015,SCDI,BAEL,Balanophyllia elegans,SESSILE INVERT,0.950683
2015,SCDI,BCAL,Bugulina californica,SESSILE INVERT,0
2015,SCDI,BF,Cryptopleura ruprechtiana,UNDERSTORY ALGAE,0
2015,SCDI,BN,Bugula neritina,SESSILE INVERT,0.01208018
2015,SCDI,BO,Bossiella orbigniana,UNDERSTORY ALGAE,0
2015,SCDI,BOW,Amathia gracilis,SESSILE INVERT,0
2015,SCDI,BR,Rhodophyceae,UNDERSTORY ALGAE,0
2015,SCDI,BRA,Rhodophyceae,UNDERSTORY ALGAE,0
2015,SCDI,BRSP,Barentsia,SESSILE INVERT,0
2015,SCDI,CAL,Calliarthron cheilosporioid,UNDERSTORY ALGAE,10.1
2015,SCDI,CC,Chondracanthus,UNDERSTORY ALGAE,7.39375
2015,SCDI,CESP,Cellaria,SESSILE INVERT,0
2015,SCDI,CF,Callophyllis flabellulata,UNDERSTORY ALGAE,0
2015,SCDI,CG,Cladophora graminea,UNDERSTORY ALGAE,0
2015,SCDI,CHPR,Chelyosoma productum,SESSILE INVERT,0
2015,SCDI,CILU,Timarete luxuriosa,SESSILE INVERT,0
2015,SCDI,CL,Clavelina,SESSILE INVERT,0
2015,SCDI,CO,Corallina officinalis,UNDERSTORY ALGAE,0
2015,SCDI,COF,Codium fragile,UNDERSTORY ALGAE,2.8125
2015,SCDI,COST,Celleporina robertsoniae,SESSILE INVERT,0
2015,SCDI,CP,Colpomenia,UNDERSTORY ALGAE,2.025
2015,SCDI,CRGI,Crassadoma gigantea,SESSILE INVERT,2.302416
2015,SCDI,CROC,Crisia occidentalis,SESSILE INVERT,0
2015,SCDI,CRYP,Cryptopleura,UNDERSTORY ALGAE,0
2015,SCDI,CUPI,Cucumaria piperata,SESSILE INVERT,0
2015,SCDI,CUSP,Cucumaria,SESSILE INVERT,6.0692105000000005
2015,SCDI,CY,Corynactis californica,SESSILE INVERT,0.7168442500000001
2015,SCDI,CYOS,Stephanocystis osmundacea,UNDERSTORY ALGAE,0
2015,SCDI,CZ,Chondracanthus spinosus,UNDERSTORY ALGAE,0
2015,SCDI,DC,Diaperoforma californica,SESSILE INVERT,0.015074605
2015,SCDI,DIOR,Diopatra ornata,SESSILE INVERT,0.3798465
2015,SCDI,DL,Desmarestia ligulata,UNDERSTORY ALGAE,0
2015,SCDI,DOFE,Dodecaceria fewkesi,SESSILE INVERT,0
2015,SCDI,DP,Dictyota,UNDERSTORY ALGAE,0
2015,SCDI,DU,Dictyopteris undulata,UNDERSTORY ALGAE,0
2015,SCDI,EA,Eisenia arborea,UNDERSTORY ALGAE,88.18204499999999
2015,SCDI,EC,Corallinales,UNDERSTORY ALGAE,0.825
2015,SCDI,ECB,Bryozoa,SESSILE INVERT,0
2015,SCDI,EGME,Egregia menziesii,UNDERSTORY ALGAE,0
2015,SCDI,ER,Rhodophyta,UNDERSTORY ALGAE,0.20625
2015,SCDI,ES,Demospongiae,SESSILE INVERT,0
2015,SCDI,EUCL,Euherdmania claviformis,SESSILE INVERT,0
2015,SCDI,EUPO,Eudistylia polymorpha,SESSILE INVERT,0
2015,SCDI,EUQU,Eupentacta quinquesemita,SESSILE INVERT,0.44171671999999995
2015,SCDI,FASP,Gloiocladia,UNDERSTORY ALGAE,0
2015,SCDI,FB,Ectocarpaceae,UNDERSTORY ALGAE,0
2015,SCDI,FG,Chlorophyta,UNDERSTORY ALGAE,0
2015,SCDI,FR,Rhodophyta,UNDERSTORY ALGAE,0.5
2015,SCDI,FTHR,Ceramiales,UNDERSTORY ALGAE,0
2015,SCDI,GR,Gelidium robustum,UNDERSTORY ALGAE,5.625
2015,SCDI,GS,Gracilaria,UNDERSTORY ALGAE,0
2015,SCDI,GYSP,Gymnogongrus,UNDERSTORY ALGAE,0
2015,SCDI,HAGL,Halosaccion glandiforme,UNDERSTORY ALGAE,0
2015,SCDI,HC,Acanthancora cyanocrypta,SESSILE INVERT,0
2015,SCDI,HIP,Primavelans mexicana,SESSILE INVERT,0.04522382
2015,SCDI,HPAC,Heteropora pacifica,SESSILE INVERT,0
2015,SCDI,IR,Iridaea,UNDERSTORY ALGAE,0
2015,SCDI,LAFA,Laminaria farlowii,UNDERSTORY ALGAE,0
2015,SCDI,LI,Lithothrix,UNDERSTORY ALGAE,0
2015,SCDI,LINU,Lissothuria nutriens,SESSILE INVERT,0
2015,SCDI,LNUT,Leucilla nuttingi,SESSILE INVERT,0
2015,SCDI,LOCH,Leptogorgia chilensis,SESSILE INVERT,0.011252145
2015,SCDI,LS,Laurencia,UNDERSTORY ALGAE,0
2015,SCDI,LX,Osmundea spectabilis,UNDERSTORY ALGAE,0
2015,SCDI,MC,Mytilus californianus,SESSILE INVERT,0
2015,SCDI,MISE,Metridium dianthus,SESSILE INVERT,0
2015,SCDI,MT,Jellyella tuberculata,SESSILE INVERT,0
2015,SCDI,MUCA,Muricea californica,SESSILE INVERT,0
2015,SCDI,MUFR,Muricea fruticosa,SESSILE INVERT,0
2015,SCDI,NANDERSON,Nienburgia andersoniana,UNDERSTORY ALGAE,0
2015,SCDI,NEO,Agardhiella subulata,UNDERSTORY ALGAE,0
2015,SCDI,OBSP,Obelia,SESSILE INVERT,0
2015,SCDI,PA,Phragmatopoma californica,SESSILE INVERT,0
2015,SCDI,PAFI,Pachycerianthus fimbriatus,SESSILE INVERT,0
2015,SCDI,PAST,Paracyathus stearnsi,SESSILE INVERT,0.021332939999999998
2015,SCDI,PHOR,Phoronida,SESSILE INVERT,0
2015,SCDI,PHSE,Phycodrys setchellii,UNDERSTORY ALGAE,0
2015,SCDI,PHSP,Phyllactis,SESSILE INVERT,0
2015,SCDI,PHTO,Phyllospadix torreyi,UNDERSTORY ALGAE,0
2015,SCDI,PIEL,Pista elongata,SESSILE INVERT,0
2015,SCDI,PL,Prionitis lanceolata,UNDERSTORY ALGAE,0
2015,SCDI,PLAB,Phidolopora labiata,SESSILE INVERT,0
2015,SCDI,PLUM,Plumularia,SESSILE INVERT,0
2015,SCDI,POLA,Polyneura latissima,UNDERSTORY ALGAE,0
2015,SCDI,POPL,Polyclinum planum,SESSILE INVERT,0
2015,SCDI,PRSP,Prionitis linearis,UNDERSTORY ALGAE,0
2015,SCDI,PRUB,Pachythyone rubra,SESSILE INVERT,31.388295
2015,SCDI,PTCA,Pterygophora californica,UNDERSTORY ALGAE,0
2015,SCDI,PYST,Pycnoclavella stanleyi,SESSILE INVERT,0
2015,SCDI,R,Rhodymenia californica,UNDERSTORY ALGAE,19.0625
2015,SCDI,RAT,Rhodophyta,UNDERSTORY ALGAE,0
2015,SCDI,SABW,Sabellidae,SESSILE INVERT,1.2378955
2015,SCDI,SAFU,Sarcodiotheca furcata,UNDERSTORY ALGAE,0
2015,SCDI,SAHO,Sargassum horneri,UNDERSTORY ALGAE,0
2015,SCDI,SAMU,Sargassum muticum,UNDERSTORY ALGAE,0
2015,SCDI,SC,Spheciospongia confoederata,SESSILE INVERT,0
2015,SCDI,SCCA,Scinaia confusa,UNDERSTORY ALGAE,0
2015,SCDI,SE,Thylacodes squamigerus,SESSILE INVERT,0
2015,SCDI,SELO,Scytosiphon lomentaria,UNDERSTORY ALGAE,0
2015,SCDI,ST,Salmacina tribranchiata,SESSILE INVERT,0
2015,SCDI,STIN,Stenogramma californica,UNDERSTORY ALGAE,0
2015,SCDI,STMO,Styela montereyensis,SESSILE INVERT,0
2015,SCDI,TALE,Taonia lennebackerae,UNDERSTORY ALGAE,0
2015,SCDI,TC,Thalamoporella californica,SESSILE INVERT,0
2015,SCDI,TEAU,Tethya aurantium,SESSILE INVERT,3.39051775
2015,SCDI,UAB,Bryozoa,SESSILE INVERT,0
2015,SCDI,UIH,Hydroidolina,SESSILE INVERT,0
2015,SCDI,UM,Arthropoda,SESSILE INVERT,0
2015,SCDI,UNAN,Anthozoa,SESSILE INVERT,0
2015,SCDI,URLO,Urticina eques,SESSILE INVERT,0.669986
2015,SCDI,URPI,Urticina piscivora,SESSILE INVERT,0
2015,SCDI,UT,Chordata,SESSILE INVERT,0
2015,SCDI,UV,Ulva,UNDERSTORY ALGAE,0
2015,SCDI,WASP,Watersipora subatra,SESSILE INVERT,0
2015,SCTW,AB,Abietinaria,SESSILE INVERT,0
2015,SCTW,AL,Astrangia haimei,SESSILE INVERT,0.22278335
2015,SCTW,AMZO,Amphiroa beauvoisii,UNDERSTORY ALGAE,0
2015,SCTW,ANSP,Anthopleura,SESSILE INVERT,1.377357
2015,SCTW,AR,Eudistoma psammion,SESSILE INVERT,0
2015,SCTW,ARUD,Discophyton rudyi,SESSILE INVERT,0
2015,SCTW,AS,Aglaophenia,SESSILE INVERT,0
2015,SCTW,ATM,Amphipoda,SESSILE INVERT,0
2015,SCTW,AU,Acrosorium ciliolatum,UNDERSTORY ALGAE,0
2015,SCTW,BA,Megabalanus californicus,SESSILE INVERT,2.1498115
2015,SCTW,BAEL,Balanophyllia elegans,SESSILE INVERT,1.9474195
2015,SCTW,BCAL,Bugulina californica,SESSILE INVERT,0
2015,SCTW,BF,Cryptopleura ruprechtiana,UNDERSTORY ALGAE,0
2015,SCTW,BN,Bugula neritina,SESSILE INVERT,0.02416036
2015,SCTW,BO,Bossiella orbigniana,UNDERSTORY ALGAE,0
2015,SCTW,BOW,Amathia gracilis,SESSILE INVERT,0
2015,SCTW,BR,Rhodophyceae,UNDERSTORY ALGAE,0
2015,SCTW,BRA,Rhodophyceae,UNDERSTORY ALGAE,0.7625
2015,SCTW,BRSP,Barentsia,SESSILE INVERT,0
2015,SCTW,CAL,Calliarthron cheilosporioid,UNDERSTORY ALGAE,0
2015,SCTW,CC,Chondracanthus,UNDERSTORY ALGAE,3.1687499999999997
2015,SCTW,CESP,Cellaria,SESSILE INVERT,0
2015,SCTW,CF,Callophyllis flabellulata,UNDERSTORY ALGAE,0
2015,SCTW,CG,Cladophora graminea,UNDERSTORY ALGAE,0
2015,SCTW,CHPR,Chelyosoma productum,SESSILE INVERT,0
2015,SCTW,CILU,Timarete luxuriosa,SESSILE INVERT,0
2015,SCTW,CL,Clavelina,SESSILE INVERT,0
2015,SCTW,CO,Corallina officinalis,UNDERSTORY ALGAE,3.99375
2015,SCTW,COF,Codium fragile,UNDERSTORY ALGAE,2.8125
2015,SCTW,COST,Celleporina robertsoniae,SESSILE INVERT,0
2015,SCTW,CP,Colpomenia,UNDERSTORY ALGAE,4.05
2015,SCTW,CRGI,Crassadoma gigantea,SESSILE INVERT,0.558508
2015,SCTW,CROC,Crisia occidentalis,SESSILE INVERT,0.014104295
2015,SCTW,CRYP,Cryptopleura,UNDERSTORY ALGAE,0
2015,SCTW,CUPI,Cucumaria piperata,SESSILE INVERT,0
2015,SCTW,CUSP,Cucumaria,SESSILE INVERT,67.390995
2015,SCTW,CY,Corynactis californica,SESSILE INVERT,0.11947405
2015,SCTW,CYOS,Stephanocystis osmundacea,UNDERSTORY ALGAE,0
2015,SCTW,CZ,Chondracanthus spinosus,UNDERSTORY ALGAE,0
2015,SCTW,DC,Diaperoforma californica,SESSILE INVERT,0.07537305
2015,SCTW,DIOR,Diopatra ornata,SESSILE INVERT,0.2034892
2015,SCTW,DL,Desmarestia ligulata,UNDERSTORY ALGAE,0
2015,SCTW,DOFE,Dodecaceria fewkesi,SESSILE INVERT,0
2015,SCTW,DP,Dictyota,UNDERSTORY ALGAE,0.675
2015,SCTW,DU,Dictyopteris undulata,UNDERSTORY ALGAE,0
2015,SCTW,EA,Eisenia arborea,UNDERSTORY ALGAE,1.255
2015,SCTW,EC,Corallinales,UNDERSTORY ALGAE,5.15625
2015,SCTW,ECB,Bryozoa,SESSILE INVERT,0.010229065
2015,SCTW,EGME,Egregia menziesii,UNDERSTORY ALGAE,0
2015,SCTW,ER,Rhodophyta,UNDERSTORY ALGAE,0
2015,SCTW,ES,Demospongiae,SESSILE INVERT,0
2015,SCTW,EUCL,Euherdmania claviformis,SESSILE INVERT,0
2015,SCTW,EUPO,Eudistylia polymorpha,SESSILE INVERT,0.19487665
2015,SCTW,EUQU,Eupentacta quinquesemita,SESSILE INVERT,0
2015,SCTW,FASP,Gloiocladia,UNDERSTORY ALGAE,0
2015,SCTW,FB,Ectocarpaceae,UNDERSTORY ALGAE,2.68125
2015,SCTW,FG,Chlorophyta,UNDERSTORY ALGAE,0
2015,SCTW,FR,Rhodophyta,UNDERSTORY ALGAE,0
2015,SCTW,FTHR,Ceramiales,UNDERSTORY ALGAE,0
2015,SCTW,GR,Gelidium robustum,UNDERSTORY ALGAE,5.625
2015,SCTW,GS,Gracilaria,UNDERSTORY ALGAE,0
2015,SCTW,GYSP,Gymnogongrus,UNDERSTORY ALGAE,0
2015,SCTW,HAGL,Halosaccion glandiforme,UNDERSTORY ALGAE,0
2015,SCTW,HC,Acanthancora cyanocrypta,SESSILE INVERT,0
2015,SCTW,HIP,Primavelans mexicana,SESSILE INVERT,0
2015,SCTW,HPAC,Heteropora pacifica,SESSILE INVERT,0
2015,SCTW,IR,Iridaea,UNDERSTORY ALGAE,0
2015,SCTW,LAFA,Laminaria farlowii,UNDERSTORY ALGAE,0
2015,SCTW,LI,Lithothrix,UNDERSTORY ALGAE,1.33125
2015,SCTW,LINU,Lissothuria nutriens,SESSILE INVERT,0
2015,SCTW,LNUT,Leucilla nuttingi,SESSILE INVERT,0
2015,SCTW,LOCH,Leptogorgia chilensis,SESSILE INVERT,1.2906545
2015,SCTW,LS,Laurencia,UNDERSTORY ALGAE,0
2015,SCTW,LX,Osmundea spectabilis,UNDERSTORY ALGAE,0
2015,SCTW,MC,Mytilus californianus,SESSILE INVERT,0
2015,SCTW,MISE,Metridium dianthus,SESSILE INVERT,0
2015,SCTW,MT,Jellyella tuberculata,SESSILE INVERT,0
2015,SCTW,MUCA,Muricea californica,SESSILE INVERT,0
2015,SCTW,MUFR,Muricea fruticosa,SESSILE INVERT,0
2015,SCTW,NANDERSON,Nienburgia andersoniana,UNDERSTORY ALGAE,0
2015,SCTW,NEO,Agardhiella subulata,UNDERSTORY ALGAE,0
2015,SCTW,OBSP,Obelia,SESSILE INVERT,0
2015,SCTW,PA,Phragmatopoma californica,SESSILE INVERT,0
2015,SCTW,PAFI,Pachycerianthus fimbriatus,SESSILE INVERT,0
2015,SCTW,PAST,Paracyathus stearnsi,SESSILE INVERT,0.00544312
2015,SCTW,PHOR,Phoronida,SESSILE INVERT,0
2015,SCTW,PHSE,Phycodrys setchellii,UNDERSTORY ALGAE,0
2015,SCTW,PHSP,Phyllactis,SESSILE INVERT,0
2015,SCTW,PHTO,Phyllospadix torreyi,UNDERSTORY ALGAE,0
2015,SCTW,PIEL,Pista elongata,SESSILE INVERT,0
2015,SCTW,PL,Prionitis lanceolata,UNDERSTORY ALGAE,0
2015,SCTW,PLAB,Phidolopora labiata,SESSILE INVERT,0
2015,SCTW,PLUM,Plumularia,SESSILE INVERT,0
2015,SCTW,POLA,Polyneura latissima,UNDERSTORY ALGAE,0
2015,SCTW,POPL,Polyclinum planum,SESSILE INVERT,0
2015,SCTW,PRSP,Prionitis linearis,UNDERSTORY ALGAE,0
2015,SCTW,PRUB,Pachythyone rubra,SESSILE INVERT,0.8214875
2015,SCTW,PTCA,Pterygophora californica,UNDERSTORY ALGAE,0
2015,SCTW,PYST,Pycnoclavella stanleyi,SESSILE INVERT,0
2015,SCTW,R,Rhodymenia californica,UNDERSTORY ALGAE,2.2874999999999996
2015,SCTW,RAT,Rhodophyta,UNDERSTORY ALGAE,12.14375
2015,SCTW,SABW,Sabellidae,SESSILE INVERT,0
2015,SCTW,SAFU,Sarcodiotheca furcata,UNDERSTORY ALGAE,0
2015,SCTW,SAHO,Sargassum horneri,UNDERSTORY ALGAE,0.23
2015,SCTW,SAMU,Sargassum muticum,UNDERSTORY ALGAE,0.7166665
2015,SCTW,SC,Spheciospongia confoederata,SESSILE INVERT,0
2015,SCTW,SCCA,Scinaia confusa,UNDERSTORY ALGAE,0
2015,SCTW,SE,Thylacodes squamigerus,SESSILE INVERT,0.0620772
2015,SCTW,SELO,Scytosiphon lomentaria,UNDERSTORY ALGAE,0
2015,SCTW,ST,Salmacina tribranchiata,SESSILE INVERT,0
2015,SCTW,STIN,Stenogramma californica,UNDERSTORY ALGAE,0
2015,SCTW,STMO,Styela montereyensis,SESSILE INVERT,0
2015,SCTW,TALE,Taonia lennebackerae,UNDERSTORY ALGAE,0
2015,SCTW,TC,Thalamoporella californica,SESSILE INVERT,0
2015,SCTW,TEAU,Tethya aurantium,SESSILE INVERT,1.587927
2015,SCTW,UAB,Bryozoa,SESSILE INVERT,0
2015,SCTW,UIH,Hydroidolina,SESSILE INVERT,0.004597279
2015,SCTW,UM,Arthropoda,SESSILE INVERT,0
2015,SCTW,UNAN,Anthozoa,SESSILE INVERT,0
2015,SCTW,URLO,Urticina eques,SESSILE INVERT,0.45178775
2015,SCTW,URPI,Urticina piscivora,SESSILE INVERT,0
2015,SCTW,UT,Chordata,SESSILE INVERT,0.15608855
2015,SCTW,UV,Ulva,UNDERSTORY ALGAE,0.675
2015,SCTW,WASP,Watersipora subatra,SESSILE INVERT,0
2016,ABUR,AB,Abietinaria,SESSILE INVERT,0
2016,ABUR,AL,Astrangia haimei,SESSILE INVERT,0
2016,ABUR,AMZO,Amphiroa beauvoisii,UNDERSTORY ALGAE,0
2016,ABUR,ANSP,Anthopleura,SESSILE INVERT,0.9068575
2016,ABUR,AR,Eudistoma psammion,SESSILE INVERT,0
2016,ABUR,ARUD,Discophyton rudyi,SESSILE INVERT,0
2016,ABUR,AS,Aglaophenia,SESSILE INVERT,0
2016,ABUR,ATM,Amphipoda,SESSILE INVERT,0
2016,ABUR,AU,Acrosorium ciliolatum,UNDERSTORY ALGAE,0
2016,ABUR,BA,Megabalanus californicus,SESSILE INVERT,0
2016,ABUR,BAEL,Balanophyllia elegans,SESSILE INVERT,0
2016,ABUR,BCAL,Bugulina californica,SESSILE INVERT,0
2016,ABUR,BF,Cryptopleura ruprechtiana,UNDERSTORY ALGAE,0
2016,ABUR,BN,Bugula neritina,SESSILE INVERT,0.02416036
2016,ABUR,BO,Bossiella orbigniana,UNDERSTORY ALGAE,0
2016,ABUR,BOW,Amathia gracilis,SESSILE INVERT,0
2016,ABUR,BR,Rhodophyceae,UNDERSTORY ALGAE,0
2016,ABUR,BRA,Rhodophyceae,UNDERSTORY ALGAE,0
2016,ABUR,BRSP,Barentsia,SESSILE INVERT,0
2016,ABUR,CAL,Calliarthron cheilosporioid,UNDERSTORY ALGAE,0
2016,ABUR,CC,Chondracanthus,UNDERSTORY ALGAE,40.1375
2016,ABUR,CESP,Cellaria,SESSILE INVERT,0
2016,ABUR,CF,Callophyllis flabellulata,UNDERSTORY ALGAE,0
2016,ABUR,CG,Cladophora graminea,UNDERSTORY ALGAE,0
2016,ABUR,CHPR,Chelyosoma productum,SESSILE INVERT,0
2016,ABUR,CILU,Timarete luxuriosa,SESSILE INVERT,0
2016,ABUR,CL,Clavelina,SESSILE INVERT,0
2016,ABUR,CO,Corallina officinalis,UNDERSTORY ALGAE,0
2016,ABUR,COF,Codium fragile,UNDERSTORY ALGAE,0
2016,ABUR,COST,Celleporina robertsoniae,SESSILE INVERT,0
2016,ABUR,CP,Colpomenia,UNDERSTORY ALGAE,0
2016,ABUR,CRGI,Crassadoma gigantea,SESSILE INVERT,0
2016,ABUR,CROC,Crisia occidentalis,SESSILE INVERT,0.05641717
2016,ABUR,CRYP,Cryptopleura,UNDERSTORY ALGAE,0
2016,ABUR,CUPI,Cucumaria piperata,SESSILE INVERT,0
2016,ABUR,CUSP,Cucumaria,SESSILE INVERT,0
2016,ABUR,CY,Corynactis californica,SESSILE INVERT,0
2016,ABUR,CYOS,Stephanocystis osmundacea,UNDERSTORY ALGAE,17.8
2016,ABUR,CZ,Chondracanthus spinosus,UNDERSTORY ALGAE,0
2016,ABUR,DC,Diaperoforma californica,SESSILE INVERT,0
2016,ABUR,DIOR,Diopatra ornata,SESSILE INVERT,0
2016,ABUR,DL,Desmarestia ligulata,UNDERSTORY ALGAE,228.375
2016,ABUR,DOFE,Dodecaceria fewkesi,SESSILE INVERT,0
2016,ABUR,DP,Dictyota,UNDERSTORY ALGAE,4.05
